skill_id,family,name_vn,name_e,icon_id,icon_status,icon_path_rule,class_status,weapon_need_e,description_status,preview,evidence
17101,171,Đoạt Phách Trảm,Soul Reaver Slash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17371,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17372,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17373,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17374,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17375,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17376,173,Kiếm Vũ Giả,Sword Dancer,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17377,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17378,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17379,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17380,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17381,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17382,173,Ngưng Nhi Bất Tán,Unbroken Concentration,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17383,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17384,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17385,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17386,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17387,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17388,173,Hủ Độc Chi Ba,Wave of Corrupt Poison,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17389,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17390,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17391,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17392,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17393,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17394,173,Kiếm Huyết Phong Hầu,Bloodseal Throat Strike,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17395,173,Bạo Vũ Lê Hoa,Pear Blossom Storm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17396,173,Bạo Vũ Lê Hoa,Pear Blossom Storm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17397,173,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17398,173,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17399,173,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17400,174,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17401,174,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17402,174,Phi Kiếm,Flying Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17403,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17404,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17405,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17406,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17407,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17408,174,Ngự Kiếm Thuật,Sword Control Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17409,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17410,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17411,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17412,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17413,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17414,174,Khí Liệu Thuật,Qi Healing Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17415,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17416,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17417,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17418,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17419,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17420,174,Linh Phiến Dược Sư,Spirit Fan Apothecary,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17421,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17422,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17423,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17424,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17425,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17426,174,Hư Ảnh Trận Pháp,Phantom Formation,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17427,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17428,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17429,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17430,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17431,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17432,174,Phù Văn Cấm Cố,Rune Imprisonment,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17433,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17434,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17435,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17436,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17437,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17438,174,Tiên Khí Gia Trì,Immortal Aura Blessing,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17439,174,Hộ Thân Phù Chú,Protective Talisman,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17440,174,Hộ Thân Phù Chú,Protective Talisman,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17441,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17442,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17443,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17444,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17445,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17446,174,Ngự Kiếm Phi Vũ,Sword Feather Barrage,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17447,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17448,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17449,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17450,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17451,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17452,174,Luyện Kiếm Thuật,Sword Refinement Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17453,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17454,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
