model_id,name_vn,name_cn,name_e,object_data_id,object_status,image_status,preview,evidence
n420350,Tiêu Đầu,镖头,Escort Leader,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420351,Hải Thừa Lý,海承礼,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420352,Hải Kiện,海健,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420353,Tiêu Hải,萧海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420354,Phương Đông Lăng,东方凌,Guard Dong Fang Ling,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420355,Mộng Hải,梦海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420356,Tây Môn Hải,西门海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420357,Lâm Dịch Quan,林驿官,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420358,Hải Tịnh,海静,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420359,Cổ Hải Vân,古海云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420360,Thanh Đại Phu,青大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420361,Nhật Hải,日海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420362,Long Hải,龙海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420363,Chủ Tiệm Trang Bị,装备店老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420364,Chủ Tiệm Tạp Hóa,杂货店老板,Grocery Store Owner,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420365,Thiên Cơ Ty Khảo,天机司考,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420366,Thánh Địa Chiến Trường,圣地战场,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420367,Tiêu Đầu,镖头,Escort Leader,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420368,Ngũ Hải,伍海,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420369,Lâm Đông Phong,林东风,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420370,Thợ Săn Hải Khắc,猎人海克,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420371,Đoạn Phong Hỏa,段风火,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420372,Lý Hải Tình,李海晴,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420373,Thanh Tỉ Vệ Sĩ,青玺卫士,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420374,Thủ Vệ Lãnh Địa,领地守卫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420375,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420376,Quản Lý Bang Hội,帮会管理员,Guild Manager Fan Zhong,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420377,Tiệm Cống Hiến,贡献商店,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420378,Thợ Săn Củng Sơn,猎人巩山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420379,Thủ Vệ Lãnh Địa,领地守卫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420380,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420381,Quản Lý Bang Hội,帮会管理员,Guild Manager Fan Zhong,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420382,Tiệm Cống Hiến,贡献商店,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420383,Thợ Săn Hải Khắc,猎人海克,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420384,Thủ Vệ Lãnh Địa,领地守卫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420397,Dịch Thừa,驿丞,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420398,Quản Lý Bang Hội,帮会管理员,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420399,Tiệm Cống Hiến,贡献商店,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420401,Hướng Dẫn Tân Thủ,新手指导,Beginner Guide,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420402,Sơn Vân Tiên,山云仙,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420403,Tiên Nữ Hướng Dẫn,引导仙女,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420404,Trưởng Thôn,村长,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420405,Đỗ Thiết Tâm,杜铁心,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420406,Chu Tước Tiên,朱雀仙,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420407,Tạ Huyền Thiết,谢玄铁,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420408,Lâm Trường Thanh,林长青,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420409,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420410,Mộc Đại Phu,木大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420411,Ông Chủ Sai,赛老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420412,Phạm Bình,范平,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420413,Huyền Dương Công Tử,玄阳公子,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420414,Lôi Chấn,雷震,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420415,Bạch Yên Nhiên,白嫣然,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420416,Tề Minh,齐明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420417,Trần Hành,陈行,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420418,Bàng Vũ,庞羽,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420419,Thị Nữ Thu Nguyệt,侍女秋月,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420420,Lão Nghiện Rượu,老酒鬼,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420421,Tiểu Hạ,小夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420422,Dương Viêm,杨炎,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420423,Hổ Liệt,虎烈,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420424,Sứ Giả Hoạt Động,活动使者,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420425,Gói Quà,礼包,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420426,Thiên Cơ Ty Khảo,天机司考,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420427,Tư Mã Lục,司马六,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420428,Từ Đại Phu,徐大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420429,Vệ Binh Điểm Hồi Sinh,复活点卫兵,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420430,Hỏa Sơn Đạo Nhân,火山道人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420431,Sơn Dịch Quan,山驿官,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420432,Lý Văn,李文,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420433,Quản Lý Bang Hội,帮会管理员,Guild Manager Fan Zhong,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420434,Đấu Giá,拍卖,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420435,Lỗ Thợ Rèn,鲁铁匠,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420436,Diêm Hạo,阎昊,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420437,Thụy Vân,瑞云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420438,Tô Nham,苏岩,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420439,Huyền Vi Đạo Nhân,玄维道人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420440,Vọng Sơn Thuật Sĩ,望山术士,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420441,Sư Phụ Xích Vân,赤云师父,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420442,Tần Viêm,秦炎,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420443,Tiên Quân Giáo Vệ,仙军校尉,Vanguard Guard,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420444,Người Thu Thập,采集者,Collector,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420445,Thanh Sư Hộ Giả,青狮护法,Blue Lion Guardian,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420446,Quan Trung Nghĩa,关忠义,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420447,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420450,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420453,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420456,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420459,Mộc Trầm,木沉,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420460,Viêm Lão,炎老,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420461,Thôn Lão,村老,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420462,Trịnh Ngọc Nương,郑玉娘,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420463,Sơn Lão,山老,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420464,Liễu Hạ,柳夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420465,Đinh Nham,丁岩,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420466,Lão Nông,老农,Old Farmer,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420467,Giả Minh,贾明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420468,Hà Sơn,何山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420469,Cờ Tụ Linh,聚灵旗,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420470,Mã Phong,马风,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420471,Mã Vân,马云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420472,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420473,Hộ Động Đạo Nhân,护洞道人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420474,Tần Minh,秦明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420475,U Lâm Đạo Nhân,幽林道人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420476,Lý Sơn,李山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420477,Hộ Động Đạo Sĩ,护洞道士,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420478,Ngô Lâm,吴林,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420479,Ngô Sơn Úy,吴山尉,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420480,Lý Võ Giáo,李武教,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420481,Điền Thương Nhân,田商人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420482,Ninh Thương Nhân,宁商人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420483,Khương Viễn,姜远,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420484,Ân Châu Ẩn Sĩ,恩州隐士,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420485,Cờ Tụ Linh,聚灵旗,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420486,Cờ Tụ Linh,聚灵旗,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420488,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420500,Sơn Lẫm,山凛,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420501,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420502,Viêm Đại Phu,炎大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420503,Đấu Giá,拍卖,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420504,Sư Phụ Hạo Thiên,昊天师父,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420505,Hoàng Nam Phong,黄南风,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420506,Chủ Tiệm Tạp Hóa,杂货店老板,Grocery Store Owner,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420507,Chủ Tiệm Trang Bị,装备店老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420508,Hứa Sơn,许山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420509,Thánh Địa Chiến Trường,圣地战场,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420510,Mộ Dung Vân,慕容云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420511,Kỹ Năng Pháp Bảo,法宝技能,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420512,Hoa Viêm Tiên,花炎仙,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420513,Nhất Sơn Đạo,一山道,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420514,Lương Mão Điền,梁茂田,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420515,Nguyệt Chân,月真,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420516,Hoàng Phú Tài,黄富财,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420517,Lưu Vân,流云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420518,Trương Huyền Giác,张玄觉,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420519,Bàng Sơn,庞山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420520,Tiên Nhân Độ Kiếp,渡劫仙人,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420521,Chủ Tiệm Tinh Thạch,晶石店老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420522,Quản Lý Bang Hội,帮会管理员,Guild Manager Fan Zhong,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420523,Sứ Giả Ảo Cảnh Tru Tiên,诛仙幻境使者,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420524,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420525,Liên Vân,连云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420526,Vương Hạ,王夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420527,Tổng Quản Bang Chiến,帮战总管,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420528,Ti Đồ Nham,司徒岩,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420529,Đại Tế Tự Triệu Minh,大祭司赵明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420530,Giang Viêm,江炎,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420531,Trác Thợ Rèn,卓铁匠,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420532,Ngô Hạ,吴夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420533,Thị Vệ Phùng Liệt,侍卫冯烈,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420534,Đoạn Sơn,段山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420535,Tế Tự Liêu Minh,祭司廖明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420536,Lý Minh Tân,李明新,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420537,Triệu Hạ Uyển,赵夏婉,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420538,Thợ Săn Phó Sơn,猎人傅山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420539,Tần Hổ,秦虎,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
